ID,SAMPLE_NAME,INTERP,X_ED50,Y_ED50,X_WGS84,Y_WGS84,WATER_DEPTH,TERMINAL_DEPTH,PRIMARY_COMPONENT,GRAIN_SIZE,STRENGTH_DENSITY,SECONDARY_COMPONENT,NOTES,BED_TOP,BED_BASE
215,54+2/207/CS/1,CM,,54.14683,2.8132602,54.1460863,45,0.4,Sand,fine,,"muddy, Gravel",olive grey,0,0.2
215,54+2/207/CS/1,CM,2.81467,54.14683,2.8132602,54.1460863,45,0.4,Sand,,,"muddy, coarse chalk grains,","Boulder Clay/Till?, grey",0.2,0.4
216,54+2/104/VE/1,CM,,54.64834,2.8767351,54.6476138,28,4.4000001,Sand,fine to very fine,,shell debris,brown grey,0,1.76
216,54+2/104/VE/1,CM,2.87816,54.64834,2.8767351,54.6476138,28,4.4000001,Clay,,,"silty to very silty, wood fragments",grey brown,1.76,4.39
217,54+2/512/VE/1,CM,,54.4329496,2.9179167,54.4322167,33,2.8800001,Sand,,,,,0,2.88
222,54+1/137/VE/1,CM,,54.71369,1.9567096,54.7129555,22,0.8,Sand,fine,,"Gravel, shelly, occasional pebbles",dark grey,0,0.75
223,54+1/125/CS/1,CM,,54.88507,1.9687439,54.8843414,18,0.1,Sand,fine,,"very slightly Gravelly, shell fragments","clean, olive",0,0.1
227,54+1/133/VE/1,CM,,54.89232,1.980544,54.8915918,23,0.2,Sand,fine,,"whole shells, shell debris",olive,0,0.2
229,54+1/136/VE/1,CM,,54.76878,1.9906285,54.7680477,25,0.8,Sand,fine,,trace shell fragments,green grey,0,0.75
230,54+2/68/CS/1,CM,,54.76876,2.0656404,54.7680286,22,0.1,Sand,fine to very fine,,,"2 core attempts, no recovery",0,0.1
231,54+2/66/CS/1,CM,,54.88496,2.0728566,54.8842326,20,0.1,Sand,coarse to fine,,slightly shelly,"olive, 2 core attempts, no recovery",0,0.1
232,54+2/65/CS/1,CM,,54.93613,2.0761748,54.9354044,0,0.1,Sand,medium to fine,,"slightly Gravelly, shelly","grey brown, 2 core attempts, no recovery",0,0.1
233,54+2/219/VE/1,CM,,54.80133,2.0832197,54.8005999,19,4.2800002,Sand,very fine to fine,,"shell debris, slightly muddy, silty",yellow brown,0,4.3
234,54+2/514/VE/1,CM,,54.8843192,2.17869,54.883593,25,0.8,Sand,fine,,,,0,0.8
235,54+2/513/VE/1,CM,,54.8748033,2.1943732,54.874077,24.4300003,2.53,Sand,fine to coarse ,,silty,grey ,0,2.53
236,54+2/77/VE/1,CM,,54.93841,2.1982579,54.9376859,23,2.2,Sand,fine to very fine,,"whole shells, shell debris, rare flinty pebbles/wood fragment",grey brown,0,2.23
237,54+2/64/CS/1,CM,,54.93592,2.2074782,54.9351959,23,0.1,Sand,fine to very fine,,slightly shelly,"olive brown, 2 core attempts, no recovery",0,0.1
238,54+2/75/VE/1,CM,,54.71296,2.1971257,54.7122282,0,2.4000001,Sand,fine to very fine,,"whole shells, shell debris","clean, brown grey",0,2.44
239,54+2/84/CS/1,CM,,54.76923,2.2006338,54.7685002,0,0.1,Sand,coarse to very fine,,"slightly Gravelly, shelly","yellow brown, 2 core attempts, no recovery",0,0.1
240,54+2/76/VE/1,CM,,54.82805,2.2062319,54.8273222,18,0.8,Sand,fine to very fine,,rare whole and fragmented shells,"some bioturbation, brown grey",0,0.81
241,54+2/86/CS/1,CM,,54.85375,2.2721027,54.8530239,0,0.1,Sand,coarse to very fine,,"slightly Gravelly, shelly","2 core attempts, no recovery",0,0.1
242,54+2/220/VE/1,CM,,54.88266,2.2925522,54.8819351,20,4.27,Sand,very fine,,"silty, trace shell fragments",grey black,0,1.58
242,54+2/220/VE/1,CM,2.294,54.88266,2.2925522,54.8819351,20,4.27,Clay,,firm to stiff,"very fine silt, isolated pods of very fine Sand/silt","rare organic matter, highly calcareous",1.58,4.27
243,54+2/83/CS/1,CM,,54.76922,2.3184568,54.7684915,0,0.1,Sand,medium to fine,,shell fragments,"2 core attempts, no recovery",0,0.1
244,54+2/101/CS/1,CM,,54.71196,2.3188088,54.7112296,16,0.1,Sand,medium coarse to very fine,,"slightly Gravelly, shell fragments","2 core attempts, no recovery",0,0.1
245,54+2/85/CS/1,CM,,54.82762,2.3254649,54.8268936,0,0.1,Sand,medium to very fine,,shell fragments,"2 core attempts, no recovery",0,0.1
246,54+2/100/CS/1,CM,,54.6562,2.3168406,54.6554677,17,0.1,Sand,fine to very fine,,shell fragments,"2 core attempts, no recovery",0,0.1
247,54+2/63/CS/1,CM,,54.93411,2.3331314,54.9333873,24,0.1,Sand,medium to very fine,,slightly shelly,"2 core attempts, no recovery",0,0.1
248,54+2/52/CR/1,CM,,54.85433,2.3438845,54.8536047,72,0.1,Sand,very fine,,muddy,dark grey,0,0.1
249,54+2/221/VE/1,CM,,54.82449,2.4288877,54.8237647,19,2.9000001,Sand,very fine to fine,,"silty, slightly Gravelly, shell fragments",yellow brown,0,2.97
250,54+2/87/CS/1,CM,,54.82745,2.4313976,54.8267248,0,0.1,Sand,medium to very fine,,shell fragments,"2 core attempts, no recovery",0,0.1
251,54+2/82/VE/1,CM,,54.77108,2.4441499,54.770353,18,0.7,Sand,medium to very fine,,"some shell debris, some pebbles",,0,0.59
252,54+2/98/VE/1,CM,,54.59403,2.4347657,54.593297,15,0.1,Sand,medium to very fine,,shell debris,,0,0.1
253,54+2/80/VE/1,CM,,54.88374,2.4653765,54.8830171,0,5.9000001,Sand,very fine,,shell debris,,0,0.1
253,54+2/80/VE/1,CM,2.46682,54.88374,2.4653765,54.8830171,0,5.9000001,Silt,,,"slightly muddy, Sandy",grey brown,0.1,5.86
254,54+2/81/VE/1,CM,,54.82596,2.5462206,54.8252361,0,1.7,Sand,very fine,,"silty, shell band",yellow brown,0,0.12
254,54+2/81/VE/1,CM,2.54766,54.82596,2.5462206,54.8252361,0,1.7,Silt,very fine,,"Sandy, coarse shell fraction",,0.12,0.31
254,54+2/81/VE/1,CM,2.54766,54.82596,2.5462206,54.8252361,0,1.7,Silt,very fine,,,,0.31,1.68
255,54+2/102/CS/1,CM,,54.71325,2.5504646,54.7125223,17,0.1,Sand,coarse to very fine,,slightly Gravelly,"2 core attempts, no recovery",0,0.1
256,54+2/97/VE/1,CM,,54.65156,2.5580569,54.6508303,16,0.6,Sand,fine to very fine,,shell debris,grey brown,0,0.1
256,54+2/97/VE/1,CM,2.55949,54.65156,2.5580569,54.6508303,16,0.6,Sand,fine,,scattered pebbles,brown grey,0.1,0.57
257,54+2/113/CS/1,CM,,54.5928,2.5568788,54.5920683,0,0.1,Sand,fine to very fine,,occasional shell fragments,"Olive, 2 core attempts, no recovery",0,0.1
258,54+2/103/CS/1,CM,,54.76778,2.679746,54.7670556,16,0.1,Sand,coarse to very fine,,"slightly Gravelly, shell fragments","Olive, 2 core attempts, no recovery",0,0.1
259,54+2/96/VE/1,CM,,54.69949,2.6837184,54.6987634,16,1,Sand,fine,,"shell debris, rare pebbles",Olive brown,0,0.1
260,54+2/106/VE/1,CM,,54.59129,2.6823221,54.5905597,0,2.4000001,Sand,fine,,"shell debris, rare pebbles",Olive brown,0,0.1
260,54+2/106/VE/1,CM,2.68375,54.59129,2.6823221,54.5905597,0,2.4000001,Sand,fine to very fine,,sparse shell debris,brown grey,0.1,2.4
261,54+2/93/VE/1,CM,,54.82848,2.7942468,54.827759,17,0.8,Sand,fine to very fine,,shell debris,brown grey,0,0.83
262,54+2/95/VE/1,CM,,54.75446,2.7922993,54.7537365,17,1,Sand,medium to very fine,,shell debris,grey brown,0,0.15
262,54+2/95/VE/1,CM,2.79373,54.75446,2.7922993,54.7537365,17,1,Sand,fine to very fine,,,low shell content,0.15,1
263,54+2/105/VE/1,CM,,54.59148,2.7835946,54.5907509,23,2,Sand,fine ,,"shell debris, bands of shells",grey brown,0,1.95
264,54+2/94/VE/1,CM,,54.76794,2.8709409,54.7672178,18,1.9,Sand,fine to very fine,,shell fragments,brown grey,0,1.87
265,54+1/124/CS/1,CM,,54.99118,1.9733503,54.9904551,20,0.1,Sand,fine,,occasional shell fragments,"2 core attempts, no recovery",0,0.1
266,54+2/187/CS/1,CM,,54.99946,2.0671624,54.9987364,25,0.1,Sand,fine to very fine,,"spare shell debris, rare pebbles (0.5cm)","2 core attempts, no recovery",0,0.1
267,55+2/140/VE/1,CM,,55.05133,2.0820409,55.0506084,27,2.3599999,Sand,fine,,"scattered shell fragments, pebbles at base",grey brown,0,0.4
267,55+2/140/VE/1,CM,2.0835,55.05133,2.0820409,55.0506084,27,2.3599999,Mud,,stiff,"small clasts (incl Chalk), lenses of silt",grey,0.4,2.19
267,55+2/140/VE/1,CM,2.0835,55.05133,2.0820409,55.0506084,27,2.3599999,Sand,very fine,,slightly muddy,dark grey,2.19,2.36
268,55+2/141/VE/1,CM,,55.014,2.0810422,55.0132771,25,5.73,Sand,fine,,"slightly muddy, some small pebbles, scattered shell fragments",grey brown,0,0.5
268,55+2/141/VE/1,CM,2.0825,55.014,2.0810422,55.0132771,25,5.73,Sand,very fine,very soft,interlaminated silts and muds,,0.5,5.73
269,55+2/109/CS/1,CM,,55.09083,2.1577115,55.0901106,33,0.5,Sand,fine to coarse,,"Gravelly, shell fragments",olive,0,0.1
269,55+2/109/CS/1,CM,2.15917,55.09083,2.1577115,55.0901106,33,0.5,Clay,,firm to stiff,,dark grey,0.1,0.5
270,54+2/56/CS/1,CM,,54.99949,2.1820453,54.9987678,24,0.1,Sand,fine to medium,,shell fragments,"grey brown, 2 core attempts, no recovery",0,0.1
271,54+2/225/VE/1,CM,,54.99733,2.1848755,54.9966077,25,3.4200001,Sand,fine to medium,,"shell fragments, clay lumps",olive,0,0.21
271,54+2/225/VE/1,CM,2.18633,54.99733,2.1848755,54.9966077,25,3.4200001,Sand,fine to medium,,little shell debris,grey brown,0.21,3.48
272,55+2/110/CS/1,CM,,55.091,2.2442137,55.0902816,31,0.05,Sand,fine to coarse,,"shell fragments, Gravel","olive, 2 core attempts, no recovery, smear of firm clay on barrel",0,0.1
273,54+2/57/CS/1,CM,,54.99825,2.3015684,54.9975291,0,0.1,Sand,very fine to medium,,shell fragments,"grey brown, 2 core attempts, no recovery",0,0.1
274,55+2/135/CS/1,CM,,55.05167,2.3302172,55.0509513,29,0.05,Sand,very fine to coarse,,"shell fragments, Gravel",olive,0,0.05
275,55+2/137/VE/1,CM,,55.02934,2.329048,55.0286205,28,1.9,Sand,fine,,shell fragments,grey brown,0,0.05
275,55+2/137/VE/1,CM,2.3305,55.02934,2.329048,55.0286205,28,1.9,Gravel,,,"Sandy, pebbles, shell fragments",,0.05,0.19
275,55+2/137/VE/1,CM,2.3305,55.02934,2.329048,55.0286205,28,1.9,Sand,very fine,,slightly muddy,dark grey,0.19,0.86
276,54+2/222/VE/1,CM,,54.99382,2.3285492,54.9930993,25,3.2,Sand,fine,,"shell debris, pebble layer at base",,0,1.12
276,54+2/222/VE/1,CM,2.33,54.99382,2.3285492,54.9930993,25,3.2,Clay,,firm to stiff,"slightly silty, lodestones (chalk), wood fragments, distorted laminae of muddy silt/Sand",rare pods of Sand,1.12,3.2
277,55+2/136/VE/1,CM,,55.066,2.3335468,55.0652818,33,1.4,Sand,fine to very fine,,scattered shell fragments,olive grey,0,0.7
277,55+2/136/VE/1,CM,2.335,55.066,2.3335468,55.0652818,33,1.4,Mud,,stiff to very stiff,large Sand cavity,dark grey,0.7,1.18
277,55+2/136/VE/1,CM,2.335,55.066,2.3335468,55.0652818,33,1.4,Sand,very fine,,slightly muddy,dark grey,1.18,1.4
278,55+2/134/CS/1,CM,,55.084,2.4163783,55.0832834,32,0.05,Gravel,,,"pebbles, muddy Sand",,0,0.1
279,55+2/133/CS/1,CM,,55.035,2.4177201,55.0342817,32,0.05,Sand,fine to very fine,,shell fragments,"2 core attempts, no recovery",0,0.1
280,55+2/26/CS/1,CM,,55.00015,2.4159712,54.9994305,23,0.64,Gravel,coarse,,"pebbles, shelly",yellow brown,0,0.07
280,55+2/26/CS/1,CM,2.41742,55.00015,2.4159712,54.9994305,23,0.64,Sand,very fine,,"muddy, shell debris, whole shells",dark grey/brown,0.07,0.35
280,55+2/26/CS/1,CM,2.41742,55.00015,2.4159712,54.9994305,23,0.64,Clay,,stiff,,grey brown,0.35,0.64
281,54+2/78/VE/1,CM,,54.93358,2.4139635,54.9328582,24,1.9,Sand,fine to very fine,,very shelly at base,dark grey brown,0,0.06
281,54+2/78/VE/1,CM,2.41541,54.93358,2.4139635,54.9328582,24,1.9,Clay,,stiff,rare Sand patches,"dark grey brown, top bioturbated",0.06,1.87
282,55+2/132/CS/1,CM,,55.03067,2.5145527,55.0299527,30,0.05,Sand,fine,,"Gravelly, shelly","2 core attempts, no recovery",0,0.05
283,55+2/27/CS/1,CM,,55.00259,2.5517746,55.0018721,22,0.1,Sand,medium to fine,,shell debris,"2 core attempts, no recovery",0,0.1
284,54+2/88/CS/1,CM,,54.88327,2.5563989,54.8825481,0,0.1,Sand,very coarse to fine,,"Gravelly, shell fragments","2 core attempts, no recovery",0,0.1
285,54+2/62/CS/1,CM,,54.92901,2.5671976,54.9282898,21,0.1,Sand,fine to very fine,,shelly,"2 core attempts, no recovery",0,0.1
286,55+2/189/CS/1,CM,,55.11367,2.6293827,55.1129568,28,0.2,Sand,fine,,shelly,Grey brown,0,0.1
286,55+2/189/CS/1,CM,2.63083,55.11367,2.6293827,55.1129568,28,0.2,Clay,,stiff,"silty, slightly Sandy",grey,0.1,0.2
287,55+2/200/VE/1,CM,,55.0695,2.6288842,55.0687853,27,2.8,Sand,fine to medium,,"Gravelly, shelly, slightly muddy",olive grey,0,0.06
287,55+2/200/VE/1,CM,2.63033,55.0695,2.6288842,55.0687853,27,2.8,Clay,,stiff,rare silt/fine Sand intervals,olive grey,0.06,2.81
288,55+2/145/VE/1,CM,,55.031,2.6288856,55.030284,28,3.9200001,Sand,fine to very fine,,"shelly, coal fragments to 0.05m",olive grey,0,1.2
288,55+2/145/VE/1,CM,2.63033,55.031,2.6288856,55.030284,28,3.9200001,Clay,,stiff,burrows filled with Sand/shells to 2.78m,dark olive grey,1.2,3.91
289,54+2/223/VE/1,CM,,54.96849,2.6315578,54.9677719,22,6,Sand,fine,,shell debris,,0,2
289,54+2/223/VE/1,CM,2.633,54.96849,2.6315578,54.9677719,22,6,Sand,,,"Frequent clay intervals, shell and plant debris",,2,2.96
289,54+2/223/VE/1,CM,2.633,54.96849,2.6315578,54.9677719,22,6,Sand,fine to very fine,,scattered shell and plant debris,black,2.96,3.82
289,54+2/223/VE/1,CM,2.633,54.96849,2.6315578,54.9677719,22,6,Sand,fine to very fine,,"slightly muddy, some plant remains, scattered shell fragments",grey brown,3.82,6
290,54+2/61/CS/1,CM,,54.93801,2.6619797,54.9372912,19,0.1,Sand,fine,,shell debris,"brown grey, 2 core attempts, no recovery",0,0.1
291,54+2/89/CS/1,CM,,54.88879,2.6609413,54.8880695,0,0.1,Sand,fine to very fine,,"Gravelly, shelly","yellow brown, 2 core attempts, no recovery",0,0.1
292,55+2/28/CS/1,CM,,55.00384,2.6750477,55.0031236,0,0.1,Sand,fine,,shelly,"grey brown, 2 core attempts, no recovery",0,0.1
293,54+2/79/VE/1,CM,,54.92962,2.6846305,54.9289012,20,2.7,Sand,medium to fine,,shelly fragments,yellow brown,0,0.05
293,54+2/79/VE/1,CM,2.68607,54.92962,2.6846305,54.9289012,20,2.7,Sand,fine to very fine,,few grains of dark peat material,brown grey,0.05,2.66
294,55+2/190/CS/1,CM,,55.0845,2.7082258,55.0837867,23,0.1,Sand,fine,,shell debris,grey brown,0,0.1
295,55+2/196/CS/1,CM,,55.02867,2.7453887,55.0279553,22,0.1,Sand,fine,,shelly,grey brown,0,0.1
296,54+2/92/VE/1,CM,,54.93603,2.7748626,54.9353124,19,1.8,Sand,fine to very fine,,shell debris,yellow brown,0,1.79
297,55+2/191/CS/1,CM,,55.085,2.7853877,55.0842876,23,0.1,Sand,fine,,shelly,grey brown,0,0.1
298,55+2/192/CS/1,CM,,55.07833,2.8503896,55.0776182,23,0.1,Sand,fine,,shell debris,grey brown,0,0.1
299,54+2/91/VE/1,CM,,54.99903,2.876353,54.9983158,0,1.4,Sand,fine to very fine,,"rare shell fragments, trace peat fragments",brown grey,0,1.4
300,54+2/90/VE/1,CM,,54.87583,2.8787474,54.8751116,16,1.3,Sand,medium to fine,,shelly,light yellow brown,0,0.1
300,54+2/90/VE/1,CM,2.88018,54.87583,2.8787474,54.8751116,16,1.3,Sand,fine to very fine,,"spare shell debris, occasional whole shells",brown grey,0.1,1.34
301,55+2/193/CS/1,CM,,55.0955,2.9303911,55.0947897,27,0.1,Sand,fine,,"abundant shell debris, small whole shells",grey brown,0,0.1
302,54+2/451/VE/1,CM,,54.98917,2.9233946,54.988456,28,3.22,Sand,very fine,,,olive grey,0,3.22
303,55+2/195/CS/1,CM,,55.03283,2.9338933,55.0321176,26,0.1,Sand,fine,,"muddy, shell debris, peaty debris",grey brown,0,0.1
304,55+2/215/VE/1,CM,,55.08533,2.9443918,55.0846195,30,1.9299999,Sand,very fine,,,olive grey,0,0.8
304,55+2/215/VE/1,CM,2.94583,55.08533,2.9443918,55.0846195,30,1.9299999,Mud,,soft,,dark grey,0.8,1.93
305,55+2/155/CS/1,CM,,55.29467,2.6272163,55.293963,33,0.46,Sand,fine,,scattered shell debris,grey brown,0,0.05
305,55+2/155/CS/1,CM,2.62867,55.29467,2.6272163,55.293963,33,0.46,Clay,,stiff ,slightly silty,grey,0.05,0.46
306,55+2/148/VE/1,CM,,55.3365,2.6300449,55.3357945,38,2.72,Sand,fine,,shelly,grey brown,0,0.09
306,55+2/148/VE/1,CM,2.6315,55.3365,2.6300449,55.3357945,38,2.72,Clay,,soft,"Sand filled burrows, very rare shell fragments",dark grey,0.09,2.72
307,55+2/157/CS/1,CM,,55.19683,2.6252197,55.1961196,33,0.1,Sand,fine,,shell debris,grey brown,0,0.1
308,55+2/147/VE/1,CM,,55.2515,2.6288778,55.2507915,34,4.1999998,Sand,fine,,whole and fragmented shells,grey brown,0,0.15
308,55+2/147/VE/1,CM,2.63033,55.2515,2.6288778,55.2507915,34,4.1999998,Clay,,soft,"burrows infilled by Sand, broken shells",black,0.15,2.52
308,55+2/147/VE/1,CM,2.63033,55.2515,2.6288778,55.2507915,34,4.1999998,Silt,fine,,"Sand, shell fragments",very dark grey,2.52,3.66
308,55+2/147/VE/1,CM,2.63033,55.2515,2.6288778,55.2507915,34,4.1999998,Sand,fine,,shell fragments,dark grey,3.66,4.2
309,55+2/216/VE/1,CM,,55.18983,2.6317201,55.1891195,34,4.9400001,Mud,,stiff,shells at surface,dark olive grey,0,4.94
310,55+2/146/VE/1,CM,,55.14567,2.6288816,55.1449579,31,1.65,Sand,fine,,whole and fragmented shells,olive grey,0,0.12
310,55+2/146/VE/1,CM,2.63033,55.14567,2.6288816,55.1449579,31,1.65,Sand,very fine,,,grey,0.12,0.64
310,55+2/146/VE/1,CM,2.63033,55.14567,2.6288816,55.1449579,31,1.65,Silt,very fine,,"Clay interbeds, very fine Sand",dark olive grey,0.64,1.65
311,55+2/154/CS/1,CM,,55.33217,2.7255475,55.3314654,31,0.1,Sand,fine,,"shell debris, whole shells",grey brown,0,0.1
312,55+2/156/CS/1,CM,,55.25333,2.7215502,55.2526227,30,0.1,Sand,fine,,"shell debris, whole shells","worm tubes, grey brown",0,0.1
313,55+2/188/CS/1,CM,,55.17117,2.7248831,55.1704599,25,0.1,Sand,fine,,shell debris,grey brown,0,0.1
314,55+2/160/VE/1,CM,,55.233,2.8202234,55.2322931,30,3.6400001,Sand,medium to fine,,"shell debris, whole shells",light olive grey,0,2.2
314,55+2/160/VE/1,CM,2.82167,55.233,2.8202234,55.2322931,30,3.6400001,Sand,medium to fine,,"coarse shelly bands, ""peaty material"", shelly Gravel with pebbles at base",light olive grey,2.2,3.16
314,55+2/160/VE/1,CM,2.82167,55.233,2.8202234,55.2322931,30,3.6400001,Sand,fine,,clay bands,olive grey,3.16,3.64
315,55+2/170/CS/1,CM,,55.265,2.8268825,55.2642943,32,0.1,Sand,fine,,"shell debris, whole shells","worm tubes, grey brown",0,0.1
316,55+2/198/VE/1,CM,,55.20367,2.8293847,55.2029622,27,1.92,Sand,fine to medium,,"shell hash, 1 pebble",grey,0,0.09
316,55+2/198/VE/1,CM,2.83083,55.20367,2.8293847,55.2029622,27,1.92,Sand,fine to medium,,shell fragments,dark grey,0.09,0.67
316,55+2/198/VE/1,CM,2.83083,55.20367,2.8293847,55.2029622,27,1.92,Sand,,,Shell hash,,0.67,0.83
316,55+2/198/VE/1,CM,2.83083,55.20367,2.8293847,55.2029622,27,1.92,Sand,fine,,laminae of peaty material,olive grey,0.83,1.92
317,55+2/158/VE/1,CM,,55.173,2.8320558,55.1722912,25,1.1,Sand,medium,,shelly,grey brown,0,1.2
318,55+2/161/VE/1,CM,,55.297,2.8447218,55.2962956,31,0.84,Sand,fine to medium,,shelly,grey brown,0,0.84
319,55+2/169/CS/1,CM,,55.33333,2.8888817,55.3326274,34,0.1,Sand,fine,,shell debris,grey brown,0,0.1
320,55+2/171/CS/1,CM,,55.25167,2.8985548,55.2509647,31,0.1,Sand,fine,,"shell debris, whole shells",grey brown,0,0.1
321,55+2/173/CS/1,CM,,55.1725,2.9017276,55.171792,31,0.1,Sand,fine,,"silty clay (stiff), shell debris",grey brown,0,0.1
322,55+2/197/VE/1,CM,,55.17283,2.9032277,55.172122,28,4.1999998,Sand,fine to medium,,"shell debris, lumps of clay","burrowed at base, grey brown",0,0.07
322,55+2/197/VE/1,CM,2.90467,55.17283,2.9032277,55.172122,28,4.1999998,Clay,,stiff,laminae of fine Sand,"dark olive grey, lenticular bedding, overconsolidated",0.07,3.92
322,55+2/197/VE/1,CM,2.90467,55.17283,2.9032277,55.172122,28,4.1999998,Clay,,stiff,"silty, Gravel, shells",dark olive grey,3.92,4.2
323,55+3/58/CS/1,CM,,55.24583,3.0670594,55.2451264,28,0.1,Sand,fine,,shell fragments,grey brown,0,0.1
324,55+2/182/CS/1,CM,,55.60917,2.6302051,55.6084739,64,0.1,Sand,fine,,rare shell fragments,olive grey,0,0.1
325,55+2/149/CS/1,CM,,55.38133,2.6353734,55.3806261,38,0.1,Sand,very fine,,"scattered shell debris, trace stiff grey clay",grey brown,0,0.1
326,55+2/121/VE/1,CM,,55.36883,2.3285359,55.3681221,40,2.9400001,Sand,fine,,"shell fragments, small intact shells",dark grey brown,0,0.35
326,55+2/121/VE/1,CM,2.33,55.36883,2.3285359,55.3681221,40,2.9400001,Mud,,stiff,lens of silt,"dark grey, burrows",0.35,0.6
326,55+2/121/VE/1,CM,2.33,55.36883,2.3285359,55.3681221,40,2.9400001,Mud,,stiff,"silty, bands of stiff mud clasts",,0.6,2.05
326,55+2/121/VE/1,CM,2.33,55.36883,2.3285359,55.3681221,40,2.9400001,Sand,very fine,,thin muddier laminae,dark grey,2.05,3.95
327,55+2/128/CS/1,CM,,55.33333,2.514712,55.332623,34,0.05,Sand,fine,,"slightly Gravelly, shell fragments",olive,0,0.1
328,55+2/127/CS/1,CM,,55.333,2.4152095,55.3322919,33,0.05,Sand,very fine to fine,,"slightly Gravelly, shell fragments",,0,0.1
329,55+2/115/CS/1,CM,,55.33333,2.243705,55.3326199,33,0.05,Sand,fine ,,"Gravelly, shell fragments",olive,0,0.1
330,55+2/116/CS/1,CM,,55.33333,2.1697032,55.332619,34,0.05,Sand,fine,,"Gravelly, shell fragments",,0,0.1
331,55+2/122/VE/1,CM,,55.317,2.3275378,55.3162903,36,1.29,Sand,fine to very fine,,"shell debris (concentrated between 0.07m to 0.17m), large piece of lignite at 0.31m, 2 silt bands between 0.48m and 0.54m",olive grey,0,1.3
332,55+2/129/CS/1,CM,,55.25167,2.5152149,55.2509602,30,0.27,Sand,fine,,"Gravel, pebbles, shell fragments",olive,0,0.05
332,55+2/129/CS/1,CM,2.51667,55.25167,2.5152149,55.2509602,30,0.27,Sand,fine,,shell fragments,very dark grey,0.05,0.08
332,55+2/129/CS/1,CM,2.51667,55.25167,2.5152149,55.2509602,30,0.27,Clay,,stiff to very stiff,"slightly silty, shell fragments",dark grey,0.08,0.27
333,55+2/114/CS/1,CM,,55.25583,2.2628683,55.2551175,32,0.05,Sand,fine,,"Gravelly, rare shell fragments",olive,0,0.1
334,55+2/113/CS/1,CM,,55.258,2.1707059,55.2572865,33,0.1,Sand,fine,,"slightly Gravelly, shell fragments",olive,0,0.05
334,55+2/113/CS/1,CM,2.17217,55.258,2.1707059,55.2572865,33,0.1,Clay,,stiff,"patches of Sandy Mud/muddy Sand, shell fragments","burrows at 0.2m, dark grey",0.05,0.1
335,55+2/126/CS/1,CM,,55.25067,2.4082122,55.249959,34,0.1,Sand,fine,,"slightly Gravelly, shell fragments",olive,0,0.05
335,55+2/126/CS/1,CM,2.40967,55.25067,2.4082122,55.249959,34,0.1,Clay,,firm,"silty, shell fragments, pebbles",dark grey,0.05,0.1
336,55+2/124/VE/1,CM,,55.184,2.3293726,55.1832858,32,1.72,Sand,fine,,shell fragments,dark grey brown,0,0.3
336,55+2/124/VE/1,CM,2.33083,55.184,2.3293726,55.1832858,32,1.72,Mud,,stiff,Gravel,dark grey,0.3,0.4
336,55+2/124/VE/1,CM,2.33083,55.184,2.3293726,55.1832858,32,1.72,Silt,,,some pebbles,dark grey,0.4,1.4
336,55+2/124/VE/1,CM,2.33083,55.184,2.3293726,55.1832858,32,1.72,Mud,,stiff,"pebbles, silty",dark grey,1.4,1.72
337,55+2/111/CS/1,CM,,55.18333,2.2603708,55.1826149,30,0.05,Sand,fine to medium,,"slightly Gravelly, shell fragments",olive,0,0.1
338,55+2/125/CS/1,CM,,55.174,2.4202152,55.1732865,34,0.23,Sand,fine to very fine,,"very slightly Gravelly, shell fragments",olive,0,0.04
338,55+2/125/CS/1,CM,2.42167,55.174,2.4202152,55.1732865,34,0.23,Clay,,stiff to very stiff,"slightly silty, burrows filled with Sand",dark olive grey,0.04,0.23
339,55+2/112/CS/1,CM,,55.17667,2.1727088,55.1759537,30,0.05,Sand,fine to medium,,Gravelly,olive,0,0.1
340,55+2/130/CS/1,CM,,55.16667,2.5118778,55.1659573,28,0.05,Sand,very fine to fine,,"slightly Gravelly, very slightly muddy, shell fragments",olive,0,0.1
341,55+2/108/VE/1,CM,,55.11083,2.0803688,55.1101104,33,1,Sand,fine,,"shell fragments, Gravelly/pebbles at base",dark grey brown,0,0.27
341,55+2/108/VE/1,CM,2.08183,55.11083,2.0803688,55.1101104,33,1,Sand,fine to medium,,"pebbles, shell fragments, fragments of wood",olive grey,0.27,1
342,55+2/131/CS/1,CM,,55.08333,2.5113808,55.0826144,28,0.05,Sand,very fine to coarse,,"Gravelly, shell fragments",olive,0,
343,55+3/14/VE/1,CM,,55.19083,3.0635612,55.1901245,29,2.6400001,Sand,fine to medium,,shell fragments,grey brown,0,0.45
343,55+3/14/VE/1,CM,3.065,55.19083,3.0635612,55.1901245,29,2.6400001,Gravel,,,shelly,,0.45,0.65
343,55+3/14/VE/1,CM,3.065,55.19083,3.0635612,55.1901245,29,2.6400001,Silt,fine,,"Sand, shelly, peat fragments, clay band (0.03m) at 1.62m",Dark olive grey,0.65,2.13
343,55+3/14/VE/1,CM,3.065,55.19083,3.0635612,55.1901245,29,2.6400001,Clay,,stiff,"silty, pebbles/chalk fragments","burrows filled with silt to 20cm, olive grey",2.13,2.64
344,55+3/12/VE/1,CM,,55.1405,3.064563,55.1397927,29,2,Sand,fine,,shell fragments,grey brown,0,2
345,55+3/32/CS/1,CM,,55.63267,3.1667182,55.6319809,45,0.1,Sand,fine,,scattered shell debris,grey brown,0,0.1
